height,weight,label
157,50,normal
188,73,normal
163,54,normal
174,96,fat
154,92,fat
148,55,fat
141,61,fat
190,77,normal
179,59,thin
182,75,normal
183,83,normal
163,98,fat
142,68,fat
167,83,fat
158,56,normal
175,80,fat
140,38,normal
151,100,fat
155,93,fat
178,81,fat
150,71,fat
187,78,normal
170,43,thin
190,57,thin
185,58,thin
174,47,thin
180,46,thin
151,100,fat
168,49,thin
151,79,fat
152,41,thin
155,43,thin
177,82,fat
180,64,normal
187,87,normal
167,67,normal
145,75,fat
189,54,thin
143,82,fat
140,75,fat
186,72,normal
157,90,fat
166,35,thin
158,40,thin
151,75,fat
150,46,normal
179,57,thin
144,80,fat
172,75,fat
184,72,normal
142,70,fat
178,36,thin
179,91,fat
183,51,thin
160,58,normal
177,90,fat
170,37,thin
149,76,fat
186,63,thin
155,49,normal
165,61,normal
160,66,fat
165,59,normal
145,81,fat
187,58,thin
141,61,fat
142,38,normal
177,74,normal
181,95,fat
182,88,fat
141,59,fat
171,40,thin
184,86,fat
178,94,fat
142,97,fat
173,62,normal
179,51,thin
176,40,thin
161,89,fat
156,70,fat
144,44,normal
188,41,thin
186,90,fat
149,38,thin
184,100,fat
172,52,thin
147,72,fat
166,78,fat
168,86,fat
144,57,fat
189,73,normal
186,86,normal
176,52,thin
154,77,fat
165,75,fat
178,62,normal
155,58,normal
149,91,fat
169,36,thin
185,58,thin
161,58,normal
169,49,thin
155,84,fat
159,59,normal
187,69,normal
171,90,fat
141,90,fat
173,40,thin
183,62,normal
166,62,normal
178,94,fat
148,35,thin
182,62,normal
146,96,fat
158,56,normal
182,89,fat
182,61,thin
163,58,normal
176,40,thin
174,64,normal
173,37,thin
164,56,normal
164,47,thin
179,56,thin
149,54,normal
171,40,thin
160,36,thin
188,46,thin
183,55,thin
149,53,normal
165,98,fat
140,92,fat
164,70,fat
190,55,thin
177,81,fat
189,98,fat
188,63,thin
185,80,normal
159,73,fat
164,47,thin
165,44,thin
142,46,normal
185,48,thin
146,50,normal
185,99,fat
172,44,thin
190,59,thin
144,82,fat
149,59,fat
173,45,thin
145,78,fat
174,62,normal
190,51,thin
143,48,normal
150,87,fat
158,90,fat
182,93,fat
149,92,fat
145,99,fat
174,38,thin
165,97,fat
179,85,fat
153,43,thin
162,71,fat
142,95,fat
141,76,fat
174,42,thin
148,54,normal
167,82,fat
174,53,thin
169,91,fat
181,36,thin
189,35,thin
186,42,thin
167,42,thin
173,58,normal
151,72,fat
176,60,normal
155,97,fat
148,45,normal
181,58,thin
176,93,fat
155,53,normal
166,69,fat
147,59,fat
144,45,normal
185,48,thin
162,79,fat
168,83,fat
180,64,normal
180,97,fat
186,36,thin
162,73,fat
149,55,normal
181,75,normal
183,41,thin
156,47,normal
162,79,fat
182,51,thin
169,98,fat
172,58,normal
179,51,thin
154,91,fat
155,70,fat
179,59,thin
189,50,thin
177,79,fat
140,71,fat
171,36,thin
180,58,thin
184,82,normal
180,41,thin
186,45,thin
166,79,fat
148,81,fat
170,99,fat
142,67,fat
188,87,normal
143,78,fat
142,39,normal
142,39,normal
158,78,fat
155,44,thin
146,100,fat
159,42,thin
140,45,normal
167,64,normal
184,46,thin
158,45,thin
186,60,thin
152,50,normal
187,100,fat
166,68,normal
147,95,fat
157,93,fat
156,85,fat
181,90,fat
179,49,thin
176,51,thin
143,98,fat
168,90,fat
162,79,fat
179,43,thin
166,71,fat
163,53,normal
172,68,normal
156,73,fat
189,80,normal
173,46,thin
162,56,normal
174,68,normal
168,79,fat
181,75,normal
159,67,fat
158,49,normal
152,100,fat
169,79,fat
171,72,normal
157,82,fat
162,59,normal
163,80,fat
156,43,thin
165,65,normal
142,40,normal
154,74,fat
157,86,fat
148,49,normal
157,61,normal
158,41,thin
164,69,fat
157,72,fat
190,74,normal
147,49,normal
171,91,fat
163,44,thin
164,61,normal
146,95,fat
151,95,fat
180,45,thin
152,83,fat
148,96,fat
180,46,thin
158,67,fat
143,77,fat
171,88,fat
172,44,thin
152,98,fat
187,91,fat
170,87,fat
140,51,fat
167,40,thin
141,66,fat
161,35,thin
152,44,normal
165,100,fat
141,88,fat
147,86,fat
144,91,fat
159,95,fat
169,89,fat
159,54,normal
157,56,normal
176,77,normal
154,39,thin
157,54,normal
163,99,fat
170,92,fat
179,96,fat
159,49,normal
166,72,fat
178,100,fat
185,78,normal
143,77,fat
153,87,fat
154,64,fat
187,93,fat
147,55,fat
176,64,normal
190,49,thin
162,56,normal
184,60,thin
178,50,thin
152,68,fat
187,61,thin
157,66,fat
180,63,normal
172,42,thin
182,50,thin
149,64,fat
173,72,normal
154,97,fat
165,86,fat
164,41,thin
161,73,fat
158,94,fat
188,91,fat
148,82,fat
141,64,fat
185,52,thin
188,55,thin
154,39,thin
190,94,fat
188,45,thin
176,68,normal
169,61,normal
159,87,fat
165,54,normal
148,81,fat
171,50,thin
141,49,normal
163,77,fat
182,99,fat
153,63,fat
151,71,fat
180,89,fat
144,88,fat
144,77,fat
190,90,normal
144,86,fat
140,58,fat
184,38,thin
140,44,normal
152,91,fat
161,67,fat
165,50,thin
183,98,fat
145,81,fat
173,92,fat
158,50,normal
151,72,fat
176,53,thin
175,98,fat
158,66,fat
145,92,fat
161,90,fat
150,57,fat
142,90,fat
148,60,fat
183,83,normal
152,81,fat
156,58,normal
185,56,thin
188,36,thin
141,84,fat
171,41,thin
172,91,fat
172,69,normal
142,74,fat
145,99,fat
171,100,fat
155,44,thin
164,47,thin
150,71,fat
163,65,normal
163,80,fat
176,92,fat
142,69,fat
162,51,normal
185,55,thin
175,72,normal
147,54,normal
188,79,normal
148,57,fat
152,67,fat
182,69,normal
143,83,fat
172,90,fat
166,62,normal
166,71,fat
150,87,fat
177,71,normal
153,45,normal
164,77,fat
158,47,normal
154,37,thin
164,100,fat
157,71,fat
185,52,thin
167,49,thin
142,53,fat
186,38,thin
147,85,fat
143,41,normal
146,91,fat
142,99,fat
182,96,fat
140,60,fat
161,98,fat
171,72,normal
141,81,fat
168,40,thin
185,64,normal
179,36,thin
146,93,fat
177,44,thin
156,91,fat
168,51,thin
165,93,fat
173,86,fat
167,77,fat
148,41,normal
143,61,fat
140,75,fat
169,99,fat
161,98,fat
141,39,normal
164,94,fat
186,59,thin
151,37,thin
146,85,fat
171,97,fat
177,91,fat
155,68,fat
166,39,thin
157,42,thin
141,68,fat
145,62,fat
162,58,normal
143,94,fat
186,72,normal
147,55,fat
171,68,normal
151,83,fat
152,59,fat
157,35,thin
178,69,normal
147,39,thin
158,41,thin
140,76,fat
166,47,thin
179,45,thin
158,73,fat
163,65,normal
164,43,thin
140,81,fat
179,49,thin
174,41,thin
169,56,normal
142,52,fat
167,55,normal
190,77,normal
149,39,thin
162,75,fat
169,90,fat
175,73,normal
154,88,fat
170,94,fat
156,35,thin
189,64,thin
178,67,normal
172,59,normal
170,65,normal
171,73,normal
183,61,thin
162,59,normal
155,61,fat
161,43,thin
168,59,normal
180,81,fat
188,67,normal
184,85,fat
160,48,normal
174,60,normal
152,72,fat
183,70,normal
153,54,normal
146,79,fat
170,51,thin
156,58,normal
166,82,fat
147,43,normal
180,83,fat
141,50,fat
168,72,fat
160,92,fat
190,79,normal
183,51,thin
186,60,thin
189,79,normal
171,49,thin
180,78,normal
166,68,normal
163,35,thin
175,60,normal
143,73,fat
141,98,fat
188,40,thin
178,44,thin
159,96,fat
161,36,thin
170,41,thin
173,35,thin
178,44,thin
187,83,normal
153,84,fat
181,37,thin
142,77,fat
145,49,normal
189,57,thin
141,53,fat
168,66,normal
173,44,thin
167,78,fat
142,53,fat
184,91,fat
145,88,fat
167,57,normal
184,42,thin
144,57,fat
189,76,normal
165,96,fat
141,52,fat
152,53,normal
175,54,thin
160,94,fat
149,74,fat
186,44,thin
179,88,fat
190,40,thin
180,77,normal
163,58,normal
189,70,normal
155,65,fat
163,100,fat
190,81,normal
161,48,normal
169,90,fat
148,89,fat
173,58,normal
146,57,fat
177,40,thin
169,36,thin
174,70,normal
169,67,normal
178,83,fat
158,88,fat
171,77,fat
185,99,fat
181,63,normal
188,66,normal
179,49,thin
144,66,fat
160,96,fat
147,93,fat
145,68,fat
166,57,normal
156,97,fat
163,36,thin
152,86,fat
141,93,fat
162,82,fat
166,62,normal
171,60,normal
182,44,thin
179,90,fat
175,80,fat
183,94,fat
163,94,fat
140,100,fat
179,61,normal
171,76,fat
146,68,fat
152,42,thin
153,79,fat
161,54,normal
176,83,fat
175,81,fat
169,81,fat
182,78,normal
177,45,thin
179,48,thin
165,55,normal
173,44,thin
173,49,thin
167,88,fat
178,54,thin
144,91,fat
184,57,thin
140,45,normal
188,47,thin
144,83,fat
162,49,normal
175,62,normal
159,83,fat
154,61,fat
149,83,fat
156,63,fat
160,83,fat
186,47,thin
170,87,fat
166,77,fat
153,90,fat
169,65,normal
190,38,thin
186,97,fat
183,93,fat
157,66,fat
179,77,normal
159,73,fat
165,83,fat
165,70,fat
187,66,normal
179,100,fat
159,63,normal
171,35,thin
149,85,fat
166,60,normal
177,87,fat
184,74,normal
188,98,fat
190,38,thin
170,85,fat
175,41,thin
144,94,fat
166,91,fat
173,56,normal
152,88,fat
152,38,thin
143,86,fat
151,79,fat
179,86,fat
152,71,fat
154,55,normal
152,38,thin
174,70,normal
144,67,fat
154,52,normal
152,81,fat
146,95,fat
161,81,fat
185,39,thin
170,65,normal
184,84,normal
161,89,fat
145,95,fat
184,70,normal
174,48,thin
157,89,fat
170,80,fat
141,62,fat
169,92,fat
155,44,thin
161,85,fat
180,59,thin
155,37,thin
163,63,normal
162,50,normal
152,78,fat
160,37,thin
140,62,fat
154,84,fat
169,86,fat
168,80,fat
172,35,thin
158,73,fat
190,86,normal
168,71,fat
181,58,thin
155,95,fat
167,71,fat
142,86,fat
187,40,thin
185,97,fat
186,65,normal
177,66,normal
184,50,thin
168,98,fat
171,66,normal
181,58,thin
170,72,normal
170,74,fat
181,92,fat
148,75,fat
171,44,thin
181,58,thin
140,44,normal
166,37,thin
161,66,fat
159,70,fat
145,37,thin
141,81,fat
156,68,fat
184,90,fat
155,35,thin
173,86,fat
173,84,fat
167,51,thin
185,96,fat
149,93,fat
183,71,normal
167,38,thin
143,80,fat
148,53,normal
159,66,fat
149,84,fat
177,45,thin
140,71,fat
163,59,normal
152,57,normal
178,85,fat
170,84,fat
168,96,fat
166,97,fat
159,85,fat
151,96,fat
151,57,normal
177,62,normal
174,79,fat
176,66,normal
147,46,normal
188,55,thin
169,53,normal
159,37,thin
175,56,thin
153,86,fat
143,47,normal
166,97,fat
178,41,thin
150,87,fat
181,64,normal
141,71,fat
181,76,normal
148,51,normal
158,59,normal
155,94,fat
178,65,normal
175,77,fat
140,63,fat
148,54,normal
156,80,fat
147,42,normal
162,64,normal
162,82,fat
141,98,fat
190,90,normal
154,85,fat
162,74,fat
190,78,normal
164,97,fat
163,82,fat
180,96,fat
189,45,thin
144,46,normal
175,80,fat
140,85,fat
163,77,fat
178,59,normal
188,38,thin
160,52,normal
153,99,fat
180,48,thin
181,47,thin
167,73,fat
177,64,normal
188,78,normal
181,43,thin
144,63,fat
159,80,fat
141,92,fat
175,86,fat
143,58,fat
188,50,thin
160,99,fat
140,39,normal
166,93,fat
159,99,fat
143,56,fat
167,64,normal
172,96,fat
173,84,fat
161,44,thin
180,66,normal
170,58,normal
190,48,thin
145,55,fat
156,50,normal
144,90,fat
161,95,fat
164,96,fat
157,70,fat
178,90,fat
189,49,thin
189,41,thin
165,59,normal
156,61,fat
147,65,fat
166,52,normal
161,72,fat
153,54,normal
180,81,fat
145,47,normal
174,70,normal
143,99,fat
179,95,fat
170,87,fat
170,57,normal
184,78,normal
182,38,thin
155,54,normal
164,63,normal
143,68,fat
189,42,thin
161,98,fat
148,99,fat
142,69,fat
153,55,normal
144,90,fat
176,98,fat
149,79,fat
182,68,normal
182,80,normal
171,77,fat
141,100,fat
180,100,fat
174,51,thin
141,96,fat
143,74,fat
150,42,normal
153,49,normal
146,46,normal
151,81,fat
147,74,fat
185,95,fat
143,48,normal
189,51,thin
159,67,fat
190,85,normal
170,59,normal
150,93,fat
146,40,normal
179,63,normal
179,61,normal
187,69,normal
160,78,fat
180,71,normal
141,87,fat
151,76,fat
177,97,fat
184,96,fat
142,93,fat
170,64,normal
145,89,fat
179,35,thin
165,48,thin
151,98,fat
155,42,thin
187,43,thin
154,96,fat
163,78,fat
151,38,thin
168,82,fat
163,54,normal
179,55,thin
140,79,fat
152,90,fat
189,38,thin
160,87,fat
140,45,normal
147,91,fat
165,85,fat
178,72,normal
182,71,normal
157,77,fat
175,64,normal
189,52,thin
179,63,normal
142,69,fat
163,39,thin
150,82,fat
152,45,normal
159,45,thin
159,73,fat
142,76,fat
186,54,thin
167,54,normal
151,53,normal
152,50,normal
141,49,normal
146,98,fat
172,98,fat
188,94,fat
187,81,normal
173,72,normal
167,99,fat
180,64,normal
158,63,fat
151,44,normal
159,75,fat
142,48,normal
168,92,fat
188,74,normal
190,68,normal
176,61,normal
177,66,normal
180,99,fat
156,45,thin
145,83,fat
160,85,fat
168,41,thin
170,74,fat
165,99,fat
172,45,thin
161,95,fat
162,92,fat
153,89,fat
140,67,fat
145,69,fat
182,81,normal
144,56,fat
160,41,thin
169,69,normal
173,54,thin
145,88,fat
156,76,fat
142,42,normal
187,51,thin
162,51,normal
156,67,fat
181,98,fat
145,70,fat
165,38,thin
175,73,normal
143,80,fat
146,60,fat
141,59,fat
157,37,thin
159,72,fat
174,70,normal
154,65,fat
187,70,normal
182,49,thin
157,39,thin
173,73,normal
175,54,thin
155,87,fat
162,100,fat
166,83,fat
140,98,fat
145,51,normal
190,85,normal
161,53,normal
159,97,fat
178,92,fat
166,91,fat
163,60,normal
167,39,thin
154,95,fat
140,77,fat
153,64,fat
172,61,normal
180,65,normal
175,95,fat
185,86,fat
190,51,thin
141,89,fat
168,59,normal
155,92,fat
148,74,fat
188,45,thin
184,73,normal
181,48,thin
153,80,fat
176,70,normal
166,52,normal
172,90,fat
162,73,fat
140,53,fat
151,69,fat
150,65,fat
175,61,normal
151,74,fat
152,89,fat
141,69,fat
146,74,fat
171,37,thin
140,73,fat
146,93,fat
140,58,fat
154,43,thin
148,62,fat
171,47,thin
186,75,normal
179,48,thin
172,41,thin
143,55,fat
171,82,fat
187,50,thin
172,99,fat
166,53,normal
167,78,fat
153,99,fat
147,65,fat
140,42,normal
170,64,normal
143,55,fat
156,83,fat
146,35,thin
162,47,thin
143,100,fat
172,47,thin
142,35,thin
148,48,normal
150,43,normal
184,86,fat
170,72,normal
143,53,fat
142,44,normal
150,62,fat
167,48,thin
157,84,fat
181,95,fat
145,92,fat
142,87,fat
164,77,fat
144,43,normal
169,90,fat
156,94,fat
164,77,fat
189,36,thin
171,57,normal
167,78,fat
148,97,fat
142,97,fat
188,94,fat
184,65,normal
190,78,normal
150,74,fat
184,41,thin
155,96,fat
175,96,fat
176,84,fat
163,44,thin
165,37,thin
177,77,normal
156,60,normal
171,84,fat
140,40,normal
143,42,normal
178,54,thin
188,44,thin
166,57,normal
151,76,fat
167,48,thin
168,40,thin
184,63,normal
178,43,thin
149,57,fat
183,45,thin
149,38,thin
154,65,fat
170,44,thin
166,69,fat
189,89,normal
151,76,fat
164,42,thin
157,36,thin
185,53,thin
144,73,fat
162,70,fat
187,38,thin
166,78,fat
142,94,fat
188,41,thin
190,39,thin
159,99,fat
165,52,normal
188,68,normal
144,90,fat
184,87,fat
180,81,fat
154,62,fat
149,84,fat
177,80,fat
150,88,fat
157,76,fat
164,75,fat
166,41,thin
164,84,fat
157,78,fat
151,76,fat
175,55,thin
176,75,normal
169,99,fat
148,56,fat
144,50,normal
182,41,thin
174,65,normal
182,83,fat
175,79,fat
159,85,fat
162,81,fat
151,99,fat
166,49,thin
147,63,fat
152,79,fat
158,56,normal
177,69,normal
167,53,normal
184,47,thin
158,95,fat
167,76,fat
141,97,fat
161,64,normal
186,50,thin
165,80,fat
143,52,fat
182,83,fat
177,74,normal
189,97,fat
141,77,fat
178,55,thin
142,64,fat
162,83,fat
159,84,fat
177,42,thin
149,92,fat
157,90,fat
149,54,normal
162,99,fat
172,46,thin
176,40,thin
178,85,fat
152,88,fat
185,73,normal
162,56,normal
155,43,thin
178,93,fat
159,44,thin
141,45,normal
156,68,fat
156,49,normal
149,60,fat
186,52,thin
147,91,fat
169,38,thin
183,87,fat
165,95,fat
152,60,fat
177,82,fat
175,58,normal
174,37,thin
179,85,fat
151,42,thin
169,91,fat
151,71,fat
162,35,thin
165,90,fat
148,93,fat
159,42,thin
176,95,fat
169,41,thin
167,94,fat
184,84,normal
187,72,normal
152,47,normal
177,68,normal
167,38,thin
161,84,fat
182,42,thin
154,37,thin
158,80,fat
159,66,fat
174,98,fat
181,86,fat
150,55,normal
147,70,fat
151,64,fat
182,58,thin
171,97,fat
162,55,normal
151,52,normal
167,73,fat
167,57,normal
166,55,normal
140,40,normal
187,91,fat
153,46,normal
148,74,fat
188,50,thin
153,52,normal
188,66,normal
168,91,fat
142,64,fat
187,63,thin
160,58,normal
165,46,thin
188,63,thin
189,58,thin
162,64,normal
150,84,fat
144,53,fat
149,70,fat
162,97,fat
187,64,thin
178,88,fat
142,77,fat
166,65,normal
157,41,thin
190,49,thin
146,55,fat
178,94,fat
166,49,thin
149,64,fat
164,60,normal
182,94,fat
154,91,fat
153,98,fat
159,47,normal
143,60,fat
161,56,normal
169,90,fat
146,35,thin
188,78,normal
141,81,fat
148,85,fat
171,82,fat
175,71,normal
142,43,normal
164,99,fat
145,84,fat
163,47,thin
160,76,fat
162,95,fat
157,46,normal
190,48,thin
168,81,fat
161,83,fat
165,49,thin
174,94,fat
178,79,normal
172,82,fat
148,66,fat
145,69,fat
141,87,fat
152,48,normal
172,96,fat
160,62,normal
153,88,fat
144,35,thin
177,41,thin
189,36,thin
152,72,fat
182,37,thin
159,86,fat
169,47,thin
147,46,normal
185,97,fat
143,76,fat
158,72,fat
180,69,normal
185,62,thin
152,95,fat
145,52,normal
149,76,fat
156,75,fat
155,38,thin
185,68,normal
172,53,thin
166,37,thin
151,62,fat
171,46,thin
185,94,fat
182,44,thin
150,45,normal
168,83,fat
164,67,normal
167,56,normal
144,95,fat
167,51,thin
173,78,fat
172,55,normal
187,64,thin
188,65,thin
174,72,normal
150,57,fat
163,99,fat
140,61,fat
155,60,normal
171,57,normal
140,54,fat
150,60,fat
184,73,normal
156,93,fat
157,89,fat
175,82,fat
178,57,thin
148,68,fat
152,59,fat
179,82,fat
145,66,fat
162,72,fat
164,59,normal
159,80,fat
170,85,fat
147,60,fat
154,98,fat
188,89,fat
177,35,thin
190,53,thin
141,75,fat
173,69,normal
157,95,fat
171,52,thin
149,35,thin
189,69,normal
167,69,normal
177,79,fat
188,85,normal
157,49,normal
183,78,normal
169,51,thin
176,99,fat
145,52,normal
153,43,thin
175,50,thin
186,66,normal
184,93,fat
167,42,thin
142,98,fat
170,90,fat
186,66,normal
165,66,normal
157,52,normal
147,51,normal
142,79,fat
142,48,normal
148,43,normal
153,38,thin
171,40,thin
165,80,fat
161,68,fat
158,71,fat
154,56,normal
148,64,fat
177,93,fat
146,42,normal
161,37,thin
167,73,fat
147,86,fat
182,42,thin
153,69,fat
187,96,fat
147,94,fat
166,43,thin
178,80,fat
162,36,thin
165,47,thin
146,77,fat
186,99,fat
156,66,fat
178,55,thin
187,88,fat
170,58,normal
154,96,fat
144,92,fat
142,96,fat
179,91,fat
150,49,normal
171,99,fat
163,89,fat
152,99,fat
173,54,thin
187,82,normal
147,76,fat
144,87,fat
146,62,fat
174,88,fat
146,48,normal
188,98,fat
157,58,normal
152,50,normal
180,86,fat
149,81,fat
187,73,normal
181,68,normal
175,37,thin
184,37,thin
177,99,fat
149,55,normal
155,46,normal
163,39,thin
157,48,normal
176,56,thin
187,78,normal
175,79,fat
177,81,fat
180,45,thin
159,57,normal
161,100,fat
186,94,fat
185,87,fat
174,81,fat
156,57,normal
140,98,fat
151,50,normal
177,81,fat
159,95,fat
185,56,thin
147,100,fat
163,41,thin
141,35,thin
144,86,fat
158,90,fat
169,67,normal
180,83,fat
171,78,fat
179,42,thin
154,86,fat
155,83,fat
169,72,fat
154,49,normal
165,35,thin
149,43,normal
158,100,fat
150,95,fat
143,75,fat
157,54,normal
162,75,fat
182,78,normal
162,73,fat
171,82,fat
152,97,fat
148,76,fat
174,41,thin
145,42,normal
144,87,fat
142,45,normal
152,70,fat
176,66,normal
166,56,normal
148,54,normal
144,100,fat
144,76,fat
141,99,fat
173,80,fat
181,93,fat
173,49,thin
166,48,thin
171,61,normal
152,98,fat
155,76,fat
167,66,normal
156,59,normal
155,94,fat
182,82,normal
185,86,fat
161,95,fat
181,63,normal
161,96,fat
168,58,normal
156,51,normal
156,90,fat
177,84,fat
163,62,normal
177,55,thin
165,77,fat
172,73,normal
186,95,fat
163,57,normal
144,72,fat
177,51,thin
144,35,thin
171,39,thin
169,38,thin
146,50,normal
154,95,fat
170,97,fat
188,50,thin
180,68,normal
151,47,normal
143,79,fat
186,78,normal
154,45,normal
184,98,fat
180,62,normal
174,84,fat
176,43,thin
160,85,fat
154,83,fat
148,53,normal
149,97,fat
152,37,thin
179,62,normal
153,48,normal
143,79,fat
180,76,normal
145,85,fat
162,81,fat
171,90,fat
152,41,thin
188,79,normal
149,52,normal
141,48,normal
148,56,fat
175,95,fat
142,43,normal
178,40,thin
175,85,fat
160,51,normal
146,77,fat
173,46,thin
163,73,fat
190,84,normal
177,99,fat
150,35,thin
182,81,normal
174,82,fat
173,80,fat
189,99,fat
154,93,fat
164,36,thin
151,71,fat
186,91,fat
155,42,thin
161,43,thin
145,36,thin
151,62,fat
174,56,thin
147,75,fat
175,62,normal
146,49,normal
183,48,thin
184,80,normal
159,35,thin
144,40,normal
184,77,normal
164,53,normal
166,47,thin
180,80,normal
181,44,thin
176,71,normal
148,54,normal
151,68,fat
185,42,thin
160,47,thin
177,95,fat
176,72,normal
185,45,thin
177,52,thin
170,42,thin
186,51,thin
164,88,fat
171,46,thin
155,49,normal
164,91,fat
169,49,thin
190,91,fat
175,36,thin
154,38,thin
156,37,thin
178,74,normal
163,56,normal
166,58,normal
174,56,thin
147,51,normal
168,79,fat
186,81,normal
176,66,normal
167,64,normal
174,99,fat
147,40,normal
158,41,thin
140,74,fat
145,35,thin
188,44,thin
140,85,fat
154,89,fat
162,39,thin
147,98,fat
142,60,fat
163,66,normal
182,85,fat
178,81,fat
185,64,normal
148,98,fat
147,72,fat
157,82,fat
148,88,fat
179,65,normal
149,35,thin
170,49,thin
147,99,fat
151,95,fat
173,44,thin
161,36,thin
181,82,fat
184,59,thin
161,91,fat
146,50,normal
151,58,fat
180,61,normal
179,87,fat
145,72,fat
173,67,normal
182,43,thin
162,95,fat
179,87,fat
161,76,fat
187,99,fat
177,65,normal
165,42,thin
174,80,fat
172,91,fat
161,68,fat
177,91,fat
150,44,normal
172,35,thin
159,86,fat
174,97,fat
190,70,normal
158,62,normal
188,75,normal
150,57,fat
148,73,fat
156,85,fat
157,42,thin
172,96,fat
165,38,thin
150,60,fat
158,52,normal
177,78,normal
186,90,fat
167,85,fat
159,40,thin
145,95,fat
143,39,normal
177,53,thin
157,81,fat
183,79,normal
175,60,normal
156,37,thin
157,91,fat
151,82,fat
176,45,thin
167,66,normal
143,63,fat
182,63,normal
149,88,fat
189,51,thin
162,52,normal
174,95,fat
177,63,normal
158,59,normal
147,91,fat
173,52,thin
164,81,fat
168,51,thin
172,66,normal
187,41,thin
153,98,fat
170,82,fat
185,99,fat
188,94,fat
167,94,fat
169,80,fat
187,66,normal
172,94,fat
156,40,thin
159,64,fat
168,35,thin
181,83,fat
168,50,thin
183,90,fat
185,91,fat
140,53,fat
154,90,fat
158,79,fat
183,54,thin
154,75,fat
175,53,thin
179,56,thin
178,90,fat
149,59,fat
142,36,thin
176,66,normal
185,65,normal
154,94,fat
144,56,fat
141,87,fat
188,57,thin
146,95,fat
155,62,fat
178,53,thin
141,95,fat
152,84,fat
168,65,normal
156,77,fat
141,90,fat
141,87,fat
173,64,normal
151,82,fat
177,62,normal
179,99,fat
172,95,fat
180,91,fat
186,82,normal
155,69,fat
177,48,thin
165,85,fat
145,56,fat
177,77,normal
149,39,thin
182,52,thin
153,86,fat
158,64,fat
158,41,thin
166,75,fat
149,49,normal
149,62,fat
149,56,fat
153,86,fat
168,51,thin
140,93,fat
140,60,fat
182,77,normal
173,58,normal
159,55,normal
169,97,fat
147,51,normal
146,66,fat
156,98,fat
153,36,thin
151,67,fat
153,43,thin
156,48,normal
160,47,thin
146,86,fat
156,81,fat
150,75,fat
140,89,fat
183,90,fat
177,92,fat
159,48,normal
144,83,fat
174,68,normal
159,60,normal
144,49,normal
177,99,fat
172,69,normal
165,52,normal
180,58,thin
189,55,thin
171,81,fat
180,98,fat
185,100,fat
151,93,fat
181,53,thin
184,79,normal
165,40,thin
152,84,fat
182,53,thin
184,35,thin
168,46,thin
151,51,normal
145,58,fat
149,48,normal
162,95,fat
188,73,normal
158,97,fat
177,97,fat
152,46,normal
178,44,thin
189,40,thin
149,36,thin
187,87,normal
163,56,normal
166,63,normal
178,56,thin
146,85,fat
160,61,normal
153,84,fat
176,71,normal
177,77,normal
156,87,fat
140,92,fat
142,83,fat
180,69,normal
169,81,fat
144,61,fat
181,40,thin
176,70,normal
160,71,fat
168,35,thin
189,81,normal
148,42,normal
141,52,fat
182,92,fat
154,62,fat
170,60,normal
183,86,fat
173,44,thin
182,35,thin
183,97,fat
178,91,fat
143,69,fat
147,95,fat
143,86,fat
177,56,thin
150,90,fat
188,68,normal
155,47,normal
166,61,normal
184,79,normal
186,66,normal
144,50,normal
181,90,fat
176,64,normal
147,72,fat
157,100,fat
174,93,fat
173,80,fat
178,98,fat
176,43,thin
162,84,fat
186,64,thin
156,49,normal
181,100,fat
180,73,normal
166,93,fat
158,40,thin
177,59,normal
179,76,normal
167,81,fat
186,72,normal
181,51,thin
142,56,fat
162,70,fat
141,89,fat
183,66,normal
171,73,normal
168,58,normal
178,45,thin
164,74,fat
146,82,fat
174,100,fat
179,63,normal
163,50,normal
173,90,fat
184,81,normal
156,83,fat
159,86,fat
146,38,thin
140,62,fat
188,87,normal
144,95,fat
183,41,thin
151,81,fat
184,54,thin
178,68,normal
169,89,fat
155,54,normal
160,36,thin
170,100,fat
183,47,thin
176,42,thin
164,52,normal
156,65,fat
148,92,fat
148,38,thin
173,51,thin
165,66,normal
154,45,normal
180,52,thin
162,70,fat
140,95,fat
174,38,thin
164,80,fat
159,62,normal
162,63,normal
190,54,thin
173,82,fat
176,84,fat
189,57,thin
142,45,normal
140,67,fat
152,38,thin
180,48,thin
143,83,fat
188,60,thin
185,66,normal
175,65,normal
142,45,normal
157,63,fat
180,93,fat
190,80,normal
178,54,thin
189,51,thin
178,100,fat
185,81,normal
184,74,normal
157,45,thin
177,98,fat
160,60,normal
162,99,fat
170,82,fat
186,43,thin
189,73,normal
178,97,fat
147,75,fat
180,77,normal
184,46,thin
141,43,normal
184,93,fat
179,88,fat
148,69,fat
148,46,normal
160,38,thin
185,49,thin
150,52,normal
157,78,fat
171,64,normal
184,59,thin
186,41,thin
161,79,fat
142,76,fat
156,43,thin
161,96,fat
145,55,fat
175,35,thin
144,67,fat
165,57,normal
172,100,fat
179,52,thin
143,43,normal
174,92,fat
155,90,fat
150,96,fat
140,39,normal
173,50,thin
180,61,normal
163,81,fat
152,44,normal
142,48,normal
150,92,fat
190,93,fat
184,71,normal
167,81,fat
164,66,normal
169,83,fat
141,51,fat
147,92,fat
154,63,fat
140,38,normal
180,86,fat
187,47,thin
149,46,normal
147,71,fat
156,63,fat
182,66,normal
173,95,fat
190,77,normal
160,100,fat
160,60,normal
186,76,normal
151,73,fat
173,37,thin
177,82,fat
182,100,fat
156,44,thin
